S,tau_days,C_BS,C_SH,C_DH
368.2419287346817,84.45920022854165,86.26429353838289,86.90710726790921,87.07261553956911
368.729021233008,84.45920022854165,86.75037359323032,87.38601639218467,87.55366657156598
369.2161137313343,84.45920022854165,87.23649728614684,87.86504232930666,88.03480029035468
369.7032062296606,84.45920022854165,87.7226628482717,88.34418316579006,88.51601504362692
370.19029872798694,84.45920022854165,88.20886857687864,88.82343702374612,88.99730921871326
370.6773912263132,84.45920022854165,88.69511283317293,89.30280206013879,89.47868124155265
371.1644837246395,84.45920022854165,89.18139404014838,89.78227646605755,89.96012957568912
371.6515762229658,84.45920022854165,89.66771068050393,90.26185846600758,90.44165272129561
372.1386687212921,84.45920022854165,90.15406129461937,90.74154631721659,90.92324921422376
372.6257612196184,84.45920022854165,90.64044447858804,91.2213383089571,91.40491762507929
373.11285371794474,84.45920022854165,91.12685888230557,91.70123276188417,91.88665655832133
373.599946216271,84.45920022854165,91.61330320761466,92.18122802738928,92.36846465138733
374.08703871459727,84.45920022854165,92.09977620650355,92.66132248696816,92.85034057383952
374.5741312129236,84.45920022854165,92.58627667935757,93.14151455160327,93.3322830265359
375.0612237112499,84.45920022854165,93.07280347326201,93.62180266116006,93.814290740822
375.5483162095762,84.45920022854165,93.559355480357,94.10218528379778,94.29636247774529
376.0354087079025,84.45920022854165,94.04593163624112,94.58266091539302,94.77849702728997
376.52250120622875,84.45920022854165,94.532530918424,95.06322807897634,95.26069320763307
377.0095937045551,84.45920022854165,95.01915234482605,95.54388532418155,95.7429498644189
377.4966862028814,84.45920022854165,95.50579497232512,96.02463122670801,96.22526587005503
377.9837787012077,84.45920022854165,95.9924578953479,96.50546438779406,96.707640123025
378.47087119953403,84.45920022854165,96.4791402445062,96.98638343370314,97.19007154722104
378.9579636978603,84.45920022854165,96.96584118527547,97.46738701522077,97.67255909129368
379.44505619618656,84.45920022854165,97.45255991671665,97.94847380716348,98.15510172801947
379.9321486945129,84.45920022854165,97.93929567023801,98.42964250789771,98.63769845368503
380.4192411928392,84.45920022854165,98.42604770839726,98.91089183887017,99.12034828748749
380.9063336911655,84.45920022854165,98.91281532374317,99.39222054414834,99.60305027095174
381.3934261894918,84.45920022854165,99.39959783769474,99.8736273899711,100.08580346736247
381.88051868781804,84.45920022854165,99.88639459945716,100.3551111643097,100.56860696121196
382.36761118614436,84.45920022854165,100.37320498497469,100.8366706764376,101.05145985766227
382.8547036844707,84.45920022854165,100.86002839591714,101.31830475651029,101.53436128202146
383.341796182797,84.45920022854165,101.3468642587018,101.80001225515448,102.0173103792349
383.82888868112326,84.45920022854165,101.83371202354795,102.28179204306598,102.50030631338902
384.3159811794496,84.45920022854165,102.32057116356351,102.76364301061622,102.98334826722905
384.80307367777584,84.45920022854165,102.80744117386276,103.24556406746774,103.46643544168874
385.29016617610216,84.45920022854165,103.2943215707157,103.72755414219786,103.94956705543403
385.7772586744285,84.45920022854165,103.7812118907252,104.20961218193038,104.43274234441742
386.2643511727548,84.45920022854165,104.2681116900344,104.69173715197539,104.91596056144488
386.75144367108106,84.45920022854165,104.75502054356075,105.173928035477,105.39922097575456
387.2385361694073,84.45920022854165,105.24193804425825,105.656183833068,105.88252287260568
387.72562866773364,84.45920022854165,105.72886380240479,106.1385035625332,106.36586555287995
388.21272116605996,84.45920022854165,106.21579744491574,106.6208862584785,106.84924833269191
388.6998136643863,84.45920022854165,106.7027386146816,107.10333097200815,107.33267054301061
389.18690616271255,84.45920022854165,107.18968696993002,107.58583677040825,107.81613152929094
389.67399866103887,84.45920022854165,107.67664218361097,108.06840273683778,108.29963065111505
390.1610911593651,84.45920022854165,108.16360394280366,108.5510279700249,108.7831672818429
390.64818365769145,84.45920022854165,108.65057194814614,109.0337115839712,109.26674080827244
391.13527615601777,84.45920022854165,109.13754591328514,109.51645270766087,109.75035063030818
391.6223686543441,84.45920022854165,109.62452556434704,109.99925048477712,110.23399616063897
392.10946115267035,84.45920022854165,110.11151063942752,110.48210407342353,110.71767682442457
392.5965536509966,84.45920022854165,110.5985008881016,110.96501264585268,111.20139205898977
393.08364614932293,84.45920022854165,111.08549607095061,111.44797538819815,111.68514131352688
393.57073864764925,84.45920022854165,111.57249595910856,111.93099150021543,112.16892404880647
394.05783114597557,84.45920022854165,112.05950033382436,112.41406019502466,112.65273973689467
394.54492364430183,84.45920022854165,112.54650898604173,112.89718069886143,113.13658786087935
395.03201614262815,84.45920022854165,113.03352171599441,113.38035225083158,113.62046791460197
395.5191086409544,84.45920022854165,113.52053833281775,113.86357410267134,114.10437940239777
396.00620113928073,84.45920022854165,114.00755865417464,114.3468455185122,114.58832183884168
396.49329363760705,84.45920022854165,114.49458250589619,114.83016577465109,115.07229474850195
396.9803861359334,84.45920022854165,114.98160972163635,115.31353415932487,115.55629766569896
397.46747863425963,84.45920022854165,115.46864014254031,115.7969499724895,116.04033013427154
397.9545711325859,84.45920022854165,115.95567361692581,116.28041252560448,116.52439170734888
398.4416636309122,84.45920022854165,116.44270999997686,116.7639211414205,117.00848194712803
398.92875612923854,84.45920022854165,116.92974915344936,117.24747515377224,117.49260042465767
