generator_factors,case,model,parameter_index,truth,estimate,tolerance_error
2,4,deep11_balanced_s43,4,0.04675119963865102,0.04805564938691036,0.558039048555621
2,4,deep11_balanced_s43,5,8.433529738294634,8.28599774799441,0.34987008969759703
2,4,deep11_balanced_s43,6,0.07146704988515483,0.06926052850105306,0.6174933448764357
2,4,deep11_balanced_s43,7,0.5758517340419038,0.5407881448175155,1.2177992059962026
2,4,deep11_balanced_s43,8,0.31686521881843255,0.3269091872005814,0.20087936764297654
2,4,deep11_balanced_s43,9,0.10235380963747043,0.10109919380013917,0.2451527386767559
2,5,double_sobolev_s17,0,0.39932169665317163,0.4649968143190324,3.28933379860411
2,5,double_sobolev_s17,1,0.03583356476588606,0.032556719287593155,1.8289251988752722
2,5,double_sobolev_s17,2,0.08524366872325476,0.0856399386141757,0.09297344819999169
2,5,double_sobolev_s17,3,0.11301436082390459,0.12287672442507924,0.19724727202349301
2,5,double_sobolev_s17,4,0.04658713023216229,0.04296651084361254,1.5543431718188063
